STATE,YEAR,MONTH_NAME,EVENT_TYPE
TEXAS,2000,April    ,Hail
TEXAS,2000,April    ,Funnel Cloud
TEXAS,2000,April    ,Hail
TEXAS,2000,April    ,Hail
TEXAS,2000,April    ,Hail
TEXAS,2000,April    ,Hail
TEXAS,2000,April    ,Hail
TEXAS,2000,April    ,Tornado
TEXAS,2000,April    ,Hail
OKLAHOMA,2000,April    ,Flash Flood
TEXAS,2000,April    ,Thunderstorm Wind
TEXAS,2000,April    ,Hail
TEXAS,2000,April    ,Hail
TEXAS,2000,April    ,Hail
TEXAS,2000,April    ,Hail
TEXAS,2000,April    ,Hail
TEXAS,2000,April    ,Thunderstorm Wind
TEXAS,2000,April    ,Hail
TEXAS,2000,April    ,Hail
TEXAS,2000,April    ,Hail
TEXAS,2000,April    ,Tornado
TEXAS,2000,April    ,Tornado
OKLAHOMA,2000,April    ,Flash Flood
TEXAS,2000,April    ,Tornado
TEXAS,2000,April    ,Flash Flood
NEW JERSEY,2000,April    ,Wildfire
TEXAS,2000,April    ,Hail
OKLAHOMA,2000,April    ,Flash Flood
OKLAHOMA,2000,April    ,Flash Flood
OKLAHOMA,2000,April    ,Flash Flood
OKLAHOMA,2000,April    ,Flash Flood
OKLAHOMA,2000,April    ,Flash Flood
OKLAHOMA,2000,April    ,Flash Flood
TEXAS,2000,April    ,Thunderstorm Wind
TEXAS,2000,April    ,Hail
TEXAS,2000,April    ,Thunderstorm Wind
TEXAS,2000,April    ,Thunderstorm Wind
TEXAS,2000,April    ,Flash Flood
TEXAS,2000,April    ,Hail
OKLAHOMA,2000,April    ,Flash Flood
TEXAS,2000,April    ,Hail
TEXAS,2000,April    ,Hail
TEXAS,2000,April    ,Hail
TEXAS,2000,April    ,Hail
TEXAS,2000,April    ,Hail
TEXAS,2000,April    ,Hail
TEXAS,2000,April    ,Hail
TEXAS,2000,April    ,Hail
TEXAS,2000,April    ,Hail
TEXAS,2000,April    ,Flash Flood
OKLAHOMA,2000,April    ,Hail
TEXAS,2000,April    ,Thunderstorm Wind
TEXAS,2000,April    ,Flash Flood
TEXAS,2000,April    ,Thunderstorm Wind
TEXAS,2000,April    ,Hail
TEXAS,2000,April    ,Hail
TEXAS,2000,April    ,Hail
TEXAS,2000,April    ,Thunderstorm Wind
TEXAS,2000,April    ,Thunderstorm Wind
TEXAS,2000,April    ,Hail
TEXAS,2000,April    ,Thunderstorm Wind
TEXAS,2000,April    ,Hail
OKLAHOMA,2000,April    ,Hail
TEXAS,2000,April    ,Hail
OKLAHOMA,2000,April    ,Flash Flood
TEXAS,2000,April    ,Flash Flood
TEXAS,2000,April    ,Hail
TEXAS,2000,April    ,Hail
TEXAS,2000,April    ,Hail
TEXAS,2000,April    ,Thunderstorm Wind
TEXAS,2000,April    ,Flash Flood
TEXAS,2000,April    ,Flash Flood
TEXAS,2000,April    ,Flash Flood
TEXAS,2000,April    ,Hail
TEXAS,2000,April    ,Flash Flood
TEXAS,2000,April    ,Hail
TEXAS,2000,April    ,Hail
ARIZONA,2000,May      ,Wildfire
HAWAII,2000,May      ,Drought
HAWAII,2000,May      ,Drought
HAWAII,2000,May      ,Drought
HAWAII,2000,May      ,Drought
HAWAII,2000,May      ,Drought
HAWAII,2000,May      ,Drought
GEORGIA,2000,May      ,Drought
GEORGIA,2000,May      ,Drought
GEORGIA,2000,May      ,Drought
GEORGIA,2000,May      ,Drought
TEXAS,2000,May      ,Drought
GEORGIA,2000,May      ,Drought
GEORGIA,2000,May      ,Drought
TEXAS,2000,May      ,Drought
GEORGIA,2000,May      ,Drought
GEORGIA,2000,May      ,Drought
GEORGIA,2000,May      ,Drought
GEORGIA,2000,May      ,Drought
GEORGIA,2000,May      ,Drought
GEORGIA,2000,May      ,Drought
GEORGIA,2000,May      ,Drought
GEORGIA,2000,May      ,Drought
GEORGIA,2000,May      ,Drought
GEORGIA,2000,May      ,Drought
GEORGIA,2000,May      ,Drought
GEORGIA,2000,May      ,Drought
GEORGIA,2000,May      ,Drought
GEORGIA,2000,May      ,Drought
GEORGIA,2000,May      ,Drought
GEORGIA,2000,May      ,Drought
GEORGIA,2000,May      ,Drought
GEORGIA,2000,May      ,Drought
GEORGIA,2000,May      ,Drought
GEORGIA,2000,May      ,Drought
GEORGIA,2000,May      ,Drought
FLORIDA,2000,May      ,Wildfire
GEORGIA,2000,May      ,Drought
GEORGIA,2000,May      ,Drought
GEORGIA,2000,May      ,Drought
GEORGIA,2000,May      ,Drought
GEORGIA,2000,May      ,Drought
GEORGIA,2000,May      ,Drought
GEORGIA,2000,May      ,Drought
GEORGIA,2000,May      ,Drought
GEORGIA,2000,May      ,Drought
GEORGIA,2000,May      ,Drought
GEORGIA,2000,May      ,Drought
GEORGIA,2000,May      ,Drought
GEORGIA,2000,May      ,Drought
GEORGIA,2000,May      ,Drought
GEORGIA,2000,May      ,Drought
GEORGIA,2000,May      ,Drought
GEORGIA,2000,May      ,Drought
GEORGIA,2000,May      ,Drought
GEORGIA,2000,May      ,Drought
GEORGIA,2000,May      ,Drought
GEORGIA,2000,May      ,Drought
GEORGIA,2000,May      ,Drought
GEORGIA,2000,May      ,Drought
GEORGIA,2000,May      ,Drought
GEORGIA,2000,May      ,Drought
GEORGIA,2000,May      ,Drought
TEXAS,2000,May      ,Drought
TEXAS,2000,May      ,Drought
GEORGIA,2000,May      ,Drought
GEORGIA,2000,May      ,Drought
GEORGIA,2000,May      ,Drought
GEORGIA,2000,May      ,Drought
GEORGIA,2000,May      ,Drought
GEORGIA,2000,May      ,Drought
GEORGIA,2000,May      ,Drought
HAWAII,2000,May      ,Drought
NEW YORK,2000,May      ,Heavy Rain
TEXAS,2000,May      ,Drought
TEXAS,2000,May      ,Drought
TEXAS,2000,May      ,Drought
NEW YORK,2000,May      ,Heavy Rain
TEXAS,2000,May      ,Drought
TEXAS,2000,May      ,Drought
NEW YORK,2000,May      ,Heavy Rain
NEW YORK,2000,May      ,Heavy Rain
NEW YORK,2000,May      ,Heavy Rain
TEXAS,2000,May      ,Drought
TEXAS,2000,May      ,Drought
NEW YORK,2000,May      ,Heavy Rain
NEW YORK,2000,May      ,Heavy Rain
NEW YORK,2000,May      ,Heavy Rain
TEXAS,2000,May      ,Drought
NEW YORK,2000,May      ,Heavy Rain
NEW YORK,2000,May      ,Heavy Rain
TEXAS,2000,May      ,Drought
TEXAS,2000,May      ,Drought
TEXAS,2000,May      ,Drought
TEXAS,2000,May      ,Drought
GEORGIA,2000,May      ,Drought
GEORGIA,2000,May      ,Drought
ALABAMA,2000,May      ,Heat
ALABAMA,2000,May      ,Drought
ALABAMA,2000,May      ,Heat
ALABAMA,2000,May      ,Drought
TEXAS,2000,May      ,Drought
GEORGIA,2000,May      ,Drought
GEORGIA,2000,May      ,Drought
GEORGIA,2000,May      ,Drought
NEW YORK,2000,May      ,Heavy Rain
NEW YORK,2000,May      ,Heavy Rain
GEORGIA,2000,May      ,Drought
GEORGIA,2000,May      ,Drought
GEORGIA,2000,May      ,Drought
GEORGIA,2000,May      ,Drought
GEORGIA,2000,May      ,Drought
TEXAS,2000,May      ,Drought
TEXAS,2000,May      ,Drought
TEXAS,2000,May      ,Drought
TEXAS,2000,May      ,Drought
TEXAS,2000,May      ,Drought
TEXAS,2000,May      ,Drought
TEXAS,2000,May      ,Drought
NEW YORK,2000,May      ,Heavy Rain
GEORGIA,2000,May      ,Drought
GEORGIA,2000,May      ,Drought
GEORGIA,2000,May      ,Drought
GEORGIA,2000,May      ,Drought
GEORGIA,2000,May      ,Drought
TEXAS,2000,May      ,Drought
TEXAS,2000,May      ,Drought
GEORGIA,2000,May      ,Drought
GEORGIA,2000,May      ,Drought
NEW YORK,2000,May      ,Heavy Rain
NEW YORK,2000,May      ,Heavy Rain
NEW YORK,2000,May      ,Heavy Rain
GEORGIA,2000,May      ,Drought
GEORGIA,2000,May      ,Drought
TEXAS,2000,May      ,Drought
TEXAS,2000,May      ,Drought
NEW YORK,2000,May      ,Heavy Rain
NEW YORK,2000,May      ,Heavy Rain
GEORGIA,2000,May      ,Drought
GEORGIA,2000,May      ,Drought
GEORGIA,2000,May      ,Drought
GEORGIA,2000,May      ,Drought
GEORGIA,2000,May      ,Drought
GEORGIA,2000,May      ,Drought
GEORGIA,2000,May      ,Drought
GEORGIA,2000,May      ,Drought
GEORGIA,2000,May      ,Drought
GEORGIA,2000,May      ,Drought
GEORGIA,2000,May      ,Drought
GEORGIA,2000,May      ,Drought
GEORGIA,2000,May      ,Drought
GEORGIA,2000,May      ,Drought
GEORGIA,2000,May      ,Drought
GEORGIA,2000,May      ,Drought
GEORGIA,2000,May      ,Drought
GEORGIA,2000,May      ,Drought
ALABAMA,2000,May      ,Heat
ALABAMA,2000,May      ,Drought
TEXAS,2000,May      ,Drought
TEXAS,2000,May      ,Drought
TEXAS,2000,May      ,Drought
TEXAS,2000,May      ,Drought
TEXAS,2000,May      ,Drought
TEXAS,2000,May      ,Drought
TEXAS,2000,May      ,Drought
TEXAS,2000,May      ,Drought
TEXAS,2000,May      ,Drought
TEXAS,2000,May      ,Drought
TEXAS,2000,May      ,Drought
TEXAS,2000,May      ,Drought
TEXAS,2000,May      ,Flash Flood
TEXAS,2000,May      ,Flash Flood
TEXAS,2000,May      ,Thunderstorm Wind
TEXAS,2000,May      ,Thunderstorm Wind
KANSAS,2000,May      ,Tornado
KANSAS,2000,May      ,Tornado
KANSAS,2000,May      ,Tornado
TEXAS,2000,May      ,Hail
TEXAS,2000,May      ,Hail
TEXAS,2000,May      ,Hail
TEXAS,2000,May      ,Hail
TEXAS,2000,May      ,Hail
TEXAS,2000,May      ,Hail
TEXAS,2000,May      ,Hail
TEXAS,2000,May      ,Thunderstorm Wind
TEXAS,2000,May      ,Flash Flood
TEXAS,2000,May      ,Hail
TEXAS,2000,May      ,Thunderstorm Wind
TEXAS,2000,May      ,Thunderstorm Wind
TEXAS,2000,May      ,Thunderstorm Wind
TEXAS,2000,May      ,Thunderstorm Wind
TEXAS,2000,May      ,Flash Flood
TEXAS,2000,May      ,Hail
TEXAS,2000,May      ,Flash Flood
TEXAS,2000,May      ,Thunderstorm Wind
TEXAS,2000,May      ,Hail
TEXAS,2000,May      ,Hail
TEXAS,2000,May      ,Flash Flood
ILLINOIS,2000,May      ,Dense Fog
MISSOURI,2000,May      ,Dense Fog
MISSOURI,2000,May      ,Dense Fog
ILLINOIS,2000,May      ,Dense Fog
ILLINOIS,2000,May      ,Dense Fog
ILLINOIS,2000,May      ,Dense Fog
ILLINOIS,2000,May      ,Dense Fog
IOWA,2000,May      ,Dense Fog
IOWA,2000,May      ,Dense Fog
ILLINOIS,2000,May      ,Dense Fog
IOWA,2000,May      ,Dense Fog
IOWA,2000,May      ,Dense Fog
IOWA,2000,May      ,Dense Fog
IOWA,2000,May      ,Dense Fog
IOWA,2000,May      ,Dense Fog
IOWA,2000,May      ,Dense Fog
ILLINOIS,2000,May      ,Dense Fog
ILLINOIS,2000,May      ,Dense Fog
ILLINOIS,2000,May      ,Dense Fog
ILLINOIS,2000,May      ,Dense Fog
ILLINOIS,2000,May      ,Dense Fog
TEXAS,2000,May      ,Hail
TEXAS,2000,May      ,Thunderstorm Wind
TEXAS,2000,May      ,Thunderstorm Wind
TEXAS,2000,May      ,Thunderstorm Wind
TEXAS,2000,May      ,Hail
TEXAS,2000,May      ,Thunderstorm Wind
TEXAS,2000,May      ,Hail
TEXAS,2000,May      ,Thunderstorm Wind
TEXAS,2000,May      ,Thunderstorm Wind
TEXAS,2000,May      ,Thunderstorm Wind
TEXAS,2000,May      ,Hail
TEXAS,2000,May      ,Thunderstorm Wind
TEXAS,2000,May      ,Hail
TEXAS,2000,May      ,Thunderstorm Wind
TEXAS,2000,May      ,Tornado
TEXAS,2000,May      ,Hail
TEXAS,2000,May      ,Hail
TEXAS,2000,May      ,Thunderstorm Wind
TEXAS,2000,May      ,Thunderstorm Wind
TEXAS,2000,May      ,Thunderstorm Wind
TEXAS,2000,May      ,Thunderstorm Wind
TEXAS,2000,May      ,Thunderstorm Wind
TEXAS,2000,May      ,Thunderstorm Wind
TEXAS,2000,May      ,Thunderstorm Wind
TEXAS,2000,May      ,Hail
TEXAS,2000,May      ,High Wind
TEXAS,2000,May      ,Thunderstorm Wind
TEXAS,2000,May      ,Thunderstorm Wind
TEXAS,2000,May      ,Hail
LOUISIANA,2000,May      ,Thunderstorm Wind
TEXAS,2000,May      ,Thunderstorm Wind
TEXAS,2000,May      ,Thunderstorm Wind
LOUISIANA,2000,May      ,Thunderstorm Wind
TEXAS,2000,May      ,Hail
LOUISIANA,2000,May      ,Thunderstorm Wind
LOUISIANA,2000,May      ,Thunderstorm Wind
TEXAS,2000,May      ,Tornado
TEXAS,2000,May      ,Heavy Rain
TEXAS,2000,May      ,Hail
TEXAS,2000,May      ,Thunderstorm Wind
TEXAS,2000,May      ,Flash Flood
TEXAS,2000,May      ,Flash Flood
TEXAS,2000,May      ,Thunderstorm Wind
TEXAS,2000,May      ,Flash Flood
MISSISSIPPI,2000,May      ,Thunderstorm Wind
TEXAS,2000,May      ,Flash Flood
MISSISSIPPI,2000,May      ,Hail
TEXAS,2000,May      ,Flash Flood
NEW YORK,2000,May      ,High Wind
SOUTH CAROLINA,2000,May      ,Hail
SOUTH CAROLINA,2000,May      ,Thunderstorm Wind
SOUTH CAROLINA,2000,May      ,Hail
SOUTH CAROLINA,2000,May      ,Hail
SOUTH CAROLINA,2000,May      ,Hail
SOUTH CAROLINA,2000,May      ,Flash Flood
NORTH CAROLINA,2000,May      ,Hail
NORTH CAROLINA,2000,May      ,Thunderstorm Wind
SOUTH CAROLINA,2000,May      ,Hail
NORTH CAROLINA,2000,May      ,Thunderstorm Wind
NORTH CAROLINA,2000,May      ,Hail
NORTH CAROLINA,2000,May      ,Thunderstorm Wind
NORTH CAROLINA,2000,May      ,Hail
NORTH CAROLINA,2000,May      ,Hail
NORTH CAROLINA,2000,May      ,Hail
NORTH CAROLINA,2000,May      ,Hail
NORTH CAROLINA,2000,May      ,Hail
NORTH CAROLINA,2000,May      ,Hail
MISSISSIPPI,2000,May      ,Hail
TEXAS,2000,May      ,Tornado
TEXAS,2000,May      ,Hail
SOUTH CAROLINA,2000,May      ,Hail
SOUTH CAROLINA,2000,May      ,Thunderstorm Wind
TEXAS,2000,May      ,Thunderstorm Wind
ARKANSAS,2000,May      ,Thunderstorm Wind
TEXAS,2000,May      ,Thunderstorm Wind
TEXAS,2000,May      ,Flash Flood
TEXAS,2000,May      ,Hail
MISSISSIPPI,2000,May      ,Thunderstorm Wind
MISSISSIPPI,2000,May      ,Hail
TEXAS,2000,May      ,Thunderstorm Wind
MISSISSIPPI,2000,May      ,Thunderstorm Wind
TEXAS,2000,May      ,Hail
MISSISSIPPI,2000,May      ,Thunderstorm Wind
LOUISIANA,2000,May      ,Thunderstorm Wind
TEXAS,2000,May      ,Thunderstorm Wind
TEXAS,2000,May      ,Thunderstorm Wind
TEXAS,2000,May      ,Hail
MISSISSIPPI,2000,May      ,Thunderstorm Wind
TEXAS,2000,May      ,Thunderstorm Wind
TENNESSEE,2000,May      ,Lightning
TENNESSEE,2000,May      ,Thunderstorm Wind
TENNESSEE,2000,May      ,Hail
TENNESSEE,2000,May      ,Thunderstorm Wind
NORTH CAROLINA,2000,May      ,Hail
GEORGIA,2000,May      ,Hail
NORTH CAROLINA,2000,May      ,Hail
TENNESSEE,2000,May      ,Thunderstorm Wind
TENNESSEE,2000,May      ,Thunderstorm Wind
MISSISSIPPI,2000,May      ,Hail
GEORGIA,2000,May      ,Hail
GEORGIA,2000,May      ,Hail
GEORGIA,2000,May      ,Hail
TENNESSEE,2000,May      ,Hail
OKLAHOMA,2000,May      ,Funnel Cloud
TENNESSEE,2000,May      ,Thunderstorm Wind
TENNESSEE,2000,May      ,Flood
GEORGIA,2000,May      ,Hail
GEORGIA,2000,May      ,Hail
GEORGIA,2000,May      ,Hail
LOUISIANA,2000,May      ,Hail
GEORGIA,2000,May      ,Hail
LOUISIANA,2000,May      ,Hail
TEXAS,2000,May      ,Hail
TEXAS,2000,May      ,Hail
LOUISIANA,2000,May      ,Thunderstorm Wind
TENNESSEE,2000,May      ,Hail
KENTUCKY,2000,May      ,Hail
GEORGIA,2000,May      ,Hail
KENTUCKY,2000,May      ,Thunderstorm Wind
LOUISIANA,2000,May      ,Hail
TEXAS,2000,May      ,Thunderstorm Wind
TENNESSEE,2000,May      ,Hail
TEXAS,2000,May      ,Hail
GEORGIA,2000,May      ,Hail
LOUISIANA,2000,May      ,Hail
KENTUCKY,2000,May      ,Flash Flood
TEXAS,2000,May      ,Thunderstorm Wind
TEXAS,2000,May      ,Hail
LOUISIANA,2000,May      ,Hail
TEXAS,2000,May      ,Hail
TEXAS,2000,May      ,Hail
TEXAS,2000,May      ,Hail
LOUISIANA,2000,May      ,Thunderstorm Wind
TENNESSEE,2000,May      ,Thunderstorm Wind
ARKANSAS,2000,May      ,Thunderstorm Wind
TEXAS,2000,May      ,Thunderstorm Wind
GEORGIA,2000,May      ,Hail
NEW JERSEY,2000,May      ,Wildfire
TEXAS,2000,May      ,Hail
ARKANSAS,2000,May      ,Thunderstorm Wind
TEXAS,2000,May      ,Hail
TENNESSEE,2000,May      ,Hail
MISSISSIPPI,2000,May      ,Thunderstorm Wind
LOUISIANA,2000,May      ,Thunderstorm Wind
TENNESSEE,2000,May      ,Hail
TEXAS,2000,May      ,Tornado
LOUISIANA,2000,May      ,Thunderstorm Wind
TEXAS,2000,May      ,Hail
LOUISIANA,2000,May      ,Thunderstorm Wind
TEXAS,2000,May      ,Flash Flood
GEORGIA,2000,May      ,Hail
KENTUCKY,2000,May      ,Thunderstorm Wind
TEXAS,2000,May      ,Hail
TEXAS,2000,May      ,Hail
TEXAS,2000,May      ,Hail
TEXAS,2000,May      ,Hail
GEORGIA,2000,May      ,Hail
TEXAS,2000,May      ,Hail
TEXAS,2000,May      ,Hail
TEXAS,2000,May      ,Hail
GEORGIA,2000,May      ,Hail
TEXAS,2000,May      ,Hail
KENTUCKY,2000,May      ,Thunderstorm Wind
TEXAS,2000,May      ,Hail
TEXAS,2000,May      ,Hail
GEORGIA,2000,May      ,Hail
TENNESSEE,2000,May      ,Hail
TEXAS,2000,May      ,Hail
TEXAS,2000,May      ,Hail
TEXAS,2000,May      ,Hail
TEXAS,2000,May      ,Hail
TEXAS,2000,May      ,Hail
TEXAS,2000,May      ,Hail
TEXAS,2000,May      ,Hail
TEXAS,2000,May      ,Hail
TEXAS,2000,May      ,Thunderstorm Wind
TEXAS,2000,May      ,Hail
TEXAS,2000,May      ,Hail
TEXAS,2000,May      ,Hail
KENTUCKY,2000,May      ,Flash Flood
TENNESSEE,2000,May      ,Hail
TEXAS,2000,May      ,Hail
TEXAS,2000,May      ,Thunderstorm Wind
TEXAS,2000,May      ,Hail
TEXAS,2000,May      ,Hail
TEXAS,2000,May      ,Hail
TEXAS,2000,May      ,Thunderstorm Wind
TEXAS,2000,May      ,Hail
TEXAS,2000,May      ,Hail
TEXAS,2000,May      ,Hail
TEXAS,2000,May      ,Hail
TEXAS,2000,May      ,Hail
TEXAS,2000,May      ,Hail
TEXAS,2000,May      ,Hail
TEXAS,2000,May      ,Hail
TEXAS,2000,May      ,Hail
TEXAS,2000,May      ,Hail
TEXAS,2000,May      ,Hail
TEXAS,2000,May      ,Hail
MISSISSIPPI,2000,May      ,Flash Flood
MISSISSIPPI,2000,May      ,Flash Flood
TEXAS,2000,May      ,Hail
TEXAS,2000,May      ,Hail
TEXAS,2000,May      ,Hail
TEXAS,2000,May      ,Hail
TEXAS,2000,May      ,Hail
TEXAS,2000,May      ,Thunderstorm Wind
TENNESSEE,2000,May      ,Hail
LOUISIANA,2000,May      ,Flood
LOUISIANA,2000,May      ,Hail
LOUISIANA,2000,May      ,Flash Flood
TEXAS,2000,May      ,Flash Flood
LOUISIANA,2000,May      ,Flash Flood
TEXAS,2000,May      ,Hail
TEXAS,2000,May      ,Hail
TEXAS,2000,May      ,Hail
TEXAS,2000,May      ,Hail
TEXAS,2000,May      ,Flash Flood
TEXAS,2000,May      ,Flash Flood
TEXAS,2000,May      ,Flash Flood
TEXAS,2000,May      ,Hail
TEXAS,2000,May      ,Flash Flood
FLORIDA,2000,May      ,Wildfire
TEXAS,2000,May      ,Flash Flood
TEXAS,2000,May      ,Thunderstorm Wind
TEXAS,2000,May      ,Hail
TEXAS,2000,May      ,Hail
TEXAS,2000,May      ,Flash Flood
TEXAS,2000,May      ,Flash Flood
TEXAS,2000,May      ,Thunderstorm Wind
TEXAS,2000,May      ,Hail
TEXAS,2000,May      ,Hail
TEXAS,2000,May      ,Hail
TEXAS,2000,May      ,Hail
TEXAS,2000,May      ,Hail
TEXAS,2000,May      ,Hail
TEXAS,2000,May      ,Hail
TEXAS,2000,May      ,Thunderstorm Wind
TEXAS,2000,May      ,Hail
TEXAS,2000,May      ,Thunderstorm Wind
TEXAS,2000,May      ,Hail
TEXAS,2000,May      ,Hail
TENNESSEE,2000,May      ,Hail
TEXAS,2000,May      ,Flash Flood
TEXAS,2000,May      ,Flash Flood
TENNESSEE,2000,May      ,Hail
TEXAS,2000,May      ,Hail
TEXAS,2000,May      ,Hail
ARKANSAS,2000,May      ,Tornado
TEXAS,2000,May      ,Hail
TEXAS,2000,May      ,Hail
TEXAS,2000,May      ,Flash Flood
KENTUCKY,2000,May      ,Thunderstorm Wind
TEXAS,2000,May      ,Hail
TEXAS,2000,May      ,Funnel Cloud
TENNESSEE,2000,May      ,Hail
KENTUCKY,2000,May      ,Thunderstorm Wind
KENTUCKY,2000,May      ,Thunderstorm Wind
ARKANSAS,2000,May      ,Tornado
ARKANSAS,2000,May      ,Hail
TEXAS,2000,May      ,Hail
TEXAS,2000,May      ,Hail
TEXAS,2000,May      ,Hail
TENNESSEE,2000,May      ,Hail
KENTUCKY,2000,May      ,Thunderstorm Wind
TEXAS,2000,May      ,Hail
ARKANSAS,2000,May      ,Tornado
TENNESSEE,2000,May      ,Hail
ARKANSAS,2000,May      ,Tornado
ARKANSAS,2000,May      ,Tornado
KENTUCKY,2000,May      ,Flash Flood
ARKANSAS,2000,May      ,Tornado
TEXAS,2000,May      ,Funnel Cloud
TEXAS,2000,May      ,Hail
KENTUCKY,2000,May      ,Flash Flood
TEXAS,2000,May      ,Hail
TENNESSEE,2000,May      ,Flash Flood
TEXAS,2000,May      ,Hail
TEXAS,2000,May      ,Hail
TEXAS,2000,May      ,Thunderstorm Wind
TEXAS,2000,May      ,Hail
TEXAS,2000,May      ,Hail
TEXAS,2000,May      ,Hail
NEW MEXICO,2000,May      ,Wildfire
HAWAII,2000,May      ,High Surf
HAWAII,2000,May      ,High Surf
HAWAII,2000,May      ,High Surf
HAWAII,2000,May      ,High Surf
HAWAII,2000,May      ,High Surf
HAWAII,2000,May      ,High Surf
HAWAII,2000,May      ,High Surf
TEXAS,2000,May      ,Hail
TEXAS,2000,May      ,Hail
TEXAS,2000,May      ,Flash Flood
TEXAS,2000,May      ,Hail
TEXAS,2000,May      ,Hail
TEXAS,2000,May      ,Hail
TEXAS,2000,May      ,Hail
TEXAS,2000,May      ,Hail
TEXAS,2000,May      ,Hail
TEXAS,2000,May      ,Hail
TEXAS,2000,May      ,Hail
TEXAS,2000,May      ,Hail
TEXAS,2000,May      ,Hail
OKLAHOMA,2000,May      ,Hail
IDAHO,2000,May      ,Hail
IDAHO,2000,May      ,Funnel Cloud
PUERTO RICO,2000,May      ,Heavy Rain
OKLAHOMA,2000,May      ,Hail
OKLAHOMA,2000,May      ,Hail
OKLAHOMA,2000,May      ,Hail
IDAHO,2000,May      ,Hail
TEXAS,2000,May      ,Hail
OKLAHOMA,2000,May      ,Hail
OKLAHOMA,2000,May      ,Hail
MISSISSIPPI,2000,May      ,Thunderstorm Wind
MISSISSIPPI,2000,May      ,Hail
MISSISSIPPI,2000,May      ,Hail
MISSISSIPPI,2000,May      ,Thunderstorm Wind
OKLAHOMA,2000,May      ,Hail
OKLAHOMA,2000,May      ,Hail
OKLAHOMA,2000,May      ,Hail
ARKANSAS,2000,May      ,Thunderstorm Wind
MISSISSIPPI,2000,May      ,Thunderstorm Wind
MISSISSIPPI,2000,May      ,Thunderstorm Wind
MISSISSIPPI,2000,May      ,Hail
MISSISSIPPI,2000,May      ,Thunderstorm Wind
TEXAS,2000,May      ,Hail
TEXAS,2000,May      ,Thunderstorm Wind
LOUISIANA,2000,May      ,Flood
OKLAHOMA,2000,May      ,Hail
TEXAS,2000,May      ,Hail
TEXAS,2000,May      ,Hail
TEXAS,2000,May      ,Hail
FLORIDA,2000,May      ,Waterspout
TEXAS,2000,May      ,Hail
TEXAS,2000,May      ,Thunderstorm Wind
TEXAS,2000,May      ,Hail
LOUISIANA,2000,May      ,Thunderstorm Wind
LOUISIANA,2000,May      ,Thunderstorm Wind
PUERTO RICO,2000,May      ,Flood
MINNESOTA,2000,May      ,Hail
OKLAHOMA,2000,May      ,Hail
TEXAS,2000,May      ,Funnel Cloud
ARKANSAS,2000,May      ,Hail
LOUISIANA,2000,May      ,Hail
MINNESOTA,2000,May      ,Hail
MINNESOTA,2000,May      ,Hail
MINNESOTA,2000,May      ,Hail
MINNESOTA,2000,May      ,Hail
OKLAHOMA,2000,May      ,Hail
MINNESOTA,2000,May      ,Hail
MINNESOTA,2000,May      ,Hail
ARKANSAS,2000,May      ,Hail
OKLAHOMA,2000,May      ,Hail
NORTH DAKOTA,2000,May      ,Hail
MINNESOTA,2000,May      ,Hail
MINNESOTA,2000,May      ,Thunderstorm Wind
OKLAHOMA,2000,May      ,Hail
MINNESOTA,2000,May      ,Hail
MINNESOTA,2000,May      ,Hail
SOUTH DAKOTA,2000,May      ,Hail
NORTH DAKOTA,2000,May      ,Hail
OKLAHOMA,2000,May      ,Hail
OKLAHOMA,2000,May      ,Hail
SOUTH DAKOTA,2000,May      ,Hail
NORTH DAKOTA,2000,May      ,Hail
SOUTH DAKOTA,2000,May      ,Hail
OKLAHOMA,2000,May      ,Hail
NORTH DAKOTA,2000,May      ,Hail
NORTH DAKOTA,2000,May      ,Hail
NORTH DAKOTA,2000,May      ,Hail
SOUTH DAKOTA,2000,May      ,Hail
SOUTH DAKOTA,2000,May      ,Hail
NORTH DAKOTA,2000,May      ,Hail
OKLAHOMA,2000,May      ,Hail
MINNESOTA,2000,May      ,Hail
NORTH DAKOTA,2000,May      ,Hail
MINNESOTA,2000,May      ,Hail
OKLAHOMA,2000,May      ,Hail
OKLAHOMA,2000,May      ,Hail
OKLAHOMA,2000,May      ,Hail
ARKANSAS,2000,May      ,Hail
NORTH DAKOTA,2000,May      ,Hail
NORTH DAKOTA,2000,May      ,Hail
OKLAHOMA,2000,May      ,Hail
OKLAHOMA,2000,May      ,Hail
OKLAHOMA,2000,May      ,Hail
NORTH DAKOTA,2000,May      ,Hail
OKLAHOMA,2000,May      ,Hail
NORTH DAKOTA,2000,May      ,Hail
OKLAHOMA,2000,May      ,Hail
OKLAHOMA,2000,May      ,Thunderstorm Wind
NORTH DAKOTA,2000,May      ,Hail
NORTH DAKOTA,2000,May      ,Hail
NORTH DAKOTA,2000,May      ,Hail
OKLAHOMA,2000,May      ,Hail
NORTH DAKOTA,2000,May      ,Hail
OKLAHOMA,2000,May      ,Hail
NORTH DAKOTA,2000,May      ,Thunderstorm Wind
OKLAHOMA,2000,May      ,Hail
OKLAHOMA,2000,May      ,Hail
OKLAHOMA,2000,May      ,Thunderstorm Wind
OKLAHOMA,2000,May      ,Hail
OKLAHOMA,2000,May      ,Thunderstorm Wind
OKLAHOMA,2000,May      ,Flash Flood
OKLAHOMA,2000,May      ,Flash Flood
OKLAHOMA,2000,May      ,Flash Flood
OKLAHOMA,2000,May      ,Hail
