STATE,YEAR,MONTH_NAME,EVENT_TYPE
CALIFORNIA,2001,February ,High Wind
CALIFORNIA,2001,February ,High Wind
CALIFORNIA,2001,February ,High Wind
ARIZONA,2001,February ,High Wind
ALASKA,2001,February ,Blizzard
ARIZONA,2001,February ,High Wind
COLORADO,2001,February ,Winter Storm
ARIZONA,2001,February ,High Wind
ARIZONA,2001,February ,High Wind
MINNESOTA,2001,February ,Winter Storm
MINNESOTA,2001,February ,Heavy Snow
MINNESOTA,2001,February ,Heavy Snow
MINNESOTA,2001,February ,Heavy Snow
MINNESOTA,2001,February ,Heavy Snow
MINNESOTA,2001,February ,Heavy Snow
MINNESOTA,2001,February ,Heavy Snow
MINNESOTA,2001,February ,Heavy Snow
MINNESOTA,2001,February ,Winter Storm
MINNESOTA,2001,February ,Winter Storm
CALIFORNIA,2001,February ,High Wind
UTAH,2001,February ,Heavy Snow
UTAH,2001,February ,Heavy Snow
UTAH,2001,February ,Heavy Snow
UTAH,2001,February ,Heavy Snow
UTAH,2001,February ,Heavy Snow
CALIFORNIA,2001,February ,High Wind
WISCONSIN,2001,February ,Winter Storm
WISCONSIN,2001,February ,Winter Storm
WISCONSIN,2001,February ,Winter Storm
WISCONSIN,2001,February ,Winter Storm
IOWA,2001,February ,Ice Storm
IOWA,2001,February ,Ice Storm
IOWA,2001,February ,Ice Storm
IOWA,2001,February ,Ice Storm
IOWA,2001,February ,Ice Storm
ILLINOIS,2001,February ,Winter Weather
IOWA,2001,February ,Ice Storm
IOWA,2001,February ,Ice Storm
ILLINOIS,2001,February ,Ice Storm
ILLINOIS,2001,February ,Ice Storm
IOWA,2001,February ,Winter Weather
IOWA,2001,February ,Winter Weather
IOWA,2001,February ,Winter Weather
MISSOURI,2001,February ,Winter Weather
MISSOURI,2001,February ,Winter Weather
IOWA,2001,February ,Winter Weather
IOWA,2001,February ,Winter Weather
IOWA,2001,February ,Winter Weather
PUERTO RICO,2001,February ,Heavy Rain
COLORADO,2001,February ,Winter Storm
COLORADO,2001,February ,Winter Storm
COLORADO,2001,February ,Winter Storm
COLORADO,2001,February ,Winter Storm
WISCONSIN,2001,February ,Heavy Snow
IOWA,2001,February ,Ice Storm
IOWA,2001,February ,Ice Storm
IOWA,2001,February ,Ice Storm
IOWA,2001,February ,Ice Storm
IOWA,2001,February ,Ice Storm
IOWA,2001,February ,Ice Storm
IOWA,2001,February ,Ice Storm
IOWA,2001,February ,Ice Storm
PUERTO RICO,2001,February ,Heavy Rain
WISCONSIN,2001,February ,Ice Storm
WISCONSIN,2001,February ,Ice Storm
WISCONSIN,2001,February ,Ice Storm
ALASKA,2001,February ,High Wind
MICHIGAN,2001,February ,Winter Storm
MICHIGAN,2001,February ,Winter Storm
MICHIGAN,2001,February ,Winter Storm
MICHIGAN,2001,February ,Winter Storm
MICHIGAN,2001,February ,Winter Storm
MICHIGAN,2001,February ,Winter Storm
MICHIGAN,2001,February ,Winter Storm
MICHIGAN,2001,February ,Winter Storm
MICHIGAN,2001,February ,Ice Storm
MICHIGAN,2001,February ,Ice Storm
MICHIGAN,2001,February ,Ice Storm
MICHIGAN,2001,February ,Ice Storm
ARIZONA,2001,February ,Heavy Snow
KANSAS,2001,February ,Winter Storm
KANSAS,2001,February ,Winter Storm
KANSAS,2001,February ,Winter Storm
KANSAS,2001,February ,Winter Storm
KANSAS,2001,February ,Winter Storm
KANSAS,2001,February ,Winter Storm
KANSAS,2001,February ,Winter Storm
KANSAS,2001,February ,Winter Storm
KANSAS,2001,February ,Winter Storm
KANSAS,2001,February ,Winter Storm
KANSAS,2001,February ,Winter Storm
KANSAS,2001,February ,Winter Storm
KANSAS,2001,February ,Winter Storm
NEW MEXICO,2001,February ,Winter Storm
NEW MEXICO,2001,February ,Winter Storm
NEW MEXICO,2001,February ,Winter Storm
NEW MEXICO,2001,February ,Winter Storm
NEW MEXICO,2001,February ,Winter Storm
NEW MEXICO,2001,February ,Winter Storm
NEW MEXICO,2001,February ,Winter Storm
HAWAII,2001,February ,Flash Flood
COLORADO,2001,February ,Winter Storm
COLORADO,2001,February ,Winter Storm
CALIFORNIA,2001,February ,Frost/Freeze
CALIFORNIA,2001,February ,Frost/Freeze
COLORADO,2001,February ,Heavy Snow
CALIFORNIA,2001,February ,Frost/Freeze
CALIFORNIA,2001,February ,Frost/Freeze
COLORADO,2001,February ,Heavy Snow
COLORADO,2001,February ,Heavy Snow
COLORADO,2001,February ,Heavy Snow
WASHINGTON,2001,February ,Heavy Snow
KANSAS,2001,February ,Heavy Snow
KANSAS,2001,February ,Heavy Snow
KANSAS,2001,February ,Heavy Snow
KANSAS,2001,February ,Heavy Snow
KANSAS,2001,February ,Heavy Snow
KANSAS,2001,February ,Heavy Snow
KANSAS,2001,February ,Heavy Snow
KANSAS,2001,February ,Heavy Snow
KANSAS,2001,February ,Ice Storm
KANSAS,2001,February ,Ice Storm
KANSAS,2001,February ,Ice Storm
KANSAS,2001,February ,Ice Storm
KANSAS,2001,February ,Ice Storm
KANSAS,2001,February ,Ice Storm
KANSAS,2001,February ,Heavy Snow
KANSAS,2001,February ,Heavy Snow
KANSAS,2001,February ,Heavy Snow
KANSAS,2001,February ,Heavy Snow
KANSAS,2001,February ,Heavy Snow
KANSAS,2001,February ,Heavy Snow
KANSAS,2001,February ,Heavy Snow
KANSAS,2001,February ,Heavy Snow
ALASKA,2001,February ,Blizzard
MICHIGAN,2001,February ,Heavy Snow
MICHIGAN,2001,February ,Heavy Snow
MICHIGAN,2001,February ,Heavy Snow
MICHIGAN,2001,February ,Heavy Snow
MICHIGAN,2001,February ,Heavy Snow
MICHIGAN,2001,February ,Heavy Snow
MICHIGAN,2001,February ,Heavy Snow
MICHIGAN,2001,February ,Heavy Snow
MICHIGAN,2001,February ,Heavy Snow
MICHIGAN,2001,February ,Heavy Snow
MICHIGAN,2001,February ,Heavy Snow
MICHIGAN,2001,February ,Heavy Snow
MICHIGAN,2001,February ,Heavy Snow
HAWAII,2001,February ,Flood
ARIZONA,2001,February ,Heavy Snow
COLORADO,2001,February ,Winter Storm
COLORADO,2001,February ,Winter Storm
COLORADO,2001,February ,Winter Storm
COLORADO,2001,February ,Winter Storm
KANSAS,2001,February ,Winter Storm
KANSAS,2001,February ,Winter Storm
COLORADO,2001,February ,Winter Storm
NEW YORK,2001,February ,Heavy Snow
NEW YORK,2001,February ,Heavy Snow
HAWAII,2001,February ,Flood
NEBRASKA,2001,February ,Heavy Snow
NEBRASKA,2001,February ,Heavy Snow
NEBRASKA,2001,February ,Heavy Snow
MICHIGAN,2001,February ,Winter Storm
COLORADO,2001,February ,Winter Storm
COLORADO,2001,February ,Winter Storm
COLORADO,2001,February ,Winter Storm
COLORADO,2001,February ,Winter Storm
MICHIGAN,2001,February ,Winter Storm
NEBRASKA,2001,February ,Winter Storm
NEBRASKA,2001,February ,Winter Storm
NEBRASKA,2001,February ,Winter Storm
NEBRASKA,2001,February ,Winter Storm
NEBRASKA,2001,February ,Winter Storm
NEBRASKA,2001,February ,Winter Storm
NEBRASKA,2001,February ,Winter Storm
NEBRASKA,2001,February ,Winter Storm
NEBRASKA,2001,February ,Winter Storm
NEBRASKA,2001,February ,Winter Storm
NEBRASKA,2001,February ,Winter Storm
NEBRASKA,2001,February ,Winter Storm
NEBRASKA,2001,February ,Winter Storm
NEBRASKA,2001,February ,Winter Storm
NEBRASKA,2001,February ,Winter Storm
IOWA,2001,February ,Winter Storm
IOWA,2001,February ,Winter Storm
IOWA,2001,February ,Winter Storm
IOWA,2001,February ,Winter Storm
IOWA,2001,February ,Winter Storm
IOWA,2001,February ,Winter Storm
IOWA,2001,February ,Winter Storm
NEBRASKA,2001,February ,Winter Storm
KANSAS,2001,February ,Winter Storm
KANSAS,2001,February ,Winter Storm
ALASKA,2001,February ,Blizzard
MICHIGAN,2001,February ,Winter Storm
MICHIGAN,2001,February ,Winter Storm
MICHIGAN,2001,February ,Winter Storm
MICHIGAN,2001,February ,Winter Storm
MICHIGAN,2001,February ,Winter Storm
ALABAMA,2001,February ,Heat
MICHIGAN,2001,February ,Winter Storm
HAWAII,2001,February ,Flood
TEXAS,2001,February ,Hail
KANSAS,2001,February ,Winter Storm
KANSAS,2001,February ,Winter Storm
ALASKA,2001,February ,Blizzard
IOWA,2001,February ,Ice Storm
CALIFORNIA,2001,February ,Heavy Snow
CALIFORNIA,2001,February ,Heavy Snow
CALIFORNIA,2001,February ,Heavy Snow
IOWA,2001,February ,Ice Storm
IOWA,2001,February ,Ice Storm
IOWA,2001,February ,Ice Storm
IOWA,2001,February ,Ice Storm
IOWA,2001,February ,Ice Storm
IOWA,2001,February ,Ice Storm
IOWA,2001,February ,Ice Storm
IOWA,2001,February ,Ice Storm
IOWA,2001,February ,Ice Storm
IOWA,2001,February ,Ice Storm
IOWA,2001,February ,Ice Storm
IOWA,2001,February ,Ice Storm
IOWA,2001,February ,Ice Storm
IOWA,2001,February ,Ice Storm
IOWA,2001,February ,Ice Storm
IOWA,2001,February ,Ice Storm
IOWA,2001,February ,Ice Storm
IOWA,2001,February ,Ice Storm
IOWA,2001,February ,Ice Storm
IOWA,2001,February ,Ice Storm
IOWA,2001,February ,Ice Storm
IOWA,2001,February ,Ice Storm
IOWA,2001,February ,Ice Storm
IOWA,2001,February ,Ice Storm
IOWA,2001,February ,Ice Storm
IOWA,2001,February ,Ice Storm
IOWA,2001,February ,Ice Storm
IOWA,2001,February ,Ice Storm
IOWA,2001,February ,Ice Storm
IOWA,2001,February ,Ice Storm
IOWA,2001,February ,Ice Storm
IOWA,2001,February ,Ice Storm
IOWA,2001,February ,Ice Storm
IOWA,2001,February ,Ice Storm
IOWA,2001,February ,Ice Storm
HAWAII,2001,February ,Flood
HAWAII,2001,February ,Flood
IOWA,2001,February ,Winter Storm
WISCONSIN,2001,February ,Winter Storm
WISCONSIN,2001,February ,Winter Storm
WISCONSIN,2001,February ,Winter Storm
IOWA,2001,February ,Winter Storm
IOWA,2001,February ,Winter Storm
IOWA,2001,February ,Winter Storm
IOWA,2001,February ,Winter Storm
IOWA,2001,February ,Winter Storm
IOWA,2001,February ,Winter Storm
IOWA,2001,February ,Winter Storm
KANSAS,2001,February ,Flash Flood
KANSAS,2001,February ,Flash Flood
MISSOURI,2001,February ,Flash Flood
KANSAS,2001,February ,Winter Storm
WISCONSIN,2001,February ,Winter Storm
WISCONSIN,2001,February ,Winter Storm
WISCONSIN,2001,February ,Winter Storm
WISCONSIN,2001,February ,Winter Storm
WISCONSIN,2001,February ,Winter Storm
WISCONSIN,2001,February ,Winter Storm
WISCONSIN,2001,February ,Winter Storm
MINNESOTA,2001,February ,Winter Storm
MINNESOTA,2001,February ,Winter Storm
MINNESOTA,2001,February ,Winter Storm
MINNESOTA,2001,February ,Winter Storm
MINNESOTA,2001,February ,Winter Storm
WISCONSIN,2001,February ,Winter Storm
MINNESOTA,2001,February ,Winter Storm
MINNESOTA,2001,February ,Winter Storm
TEXAS,2001,February ,Thunderstorm Wind
MISSOURI,2001,February ,Flash Flood
KANSAS,2001,February ,Winter Storm
HAWAII,2001,February ,Flood
WISCONSIN,2001,February ,Winter Storm
WISCONSIN,2001,February ,Winter Storm
TEXAS,2001,February ,Hail
CALIFORNIA,2001,February ,Heavy Snow
TEXAS,2001,February ,Thunderstorm Wind
KANSAS,2001,February ,Winter Storm
KANSAS,2001,February ,Winter Storm
KANSAS,2001,February ,Winter Storm
KANSAS,2001,February ,Winter Storm
KANSAS,2001,February ,Winter Storm
KANSAS,2001,February ,Winter Storm
CALIFORNIA,2001,February ,Heavy Snow
KANSAS,2001,February ,Winter Storm
KANSAS,2001,February ,Winter Storm
TEXAS,2001,February ,Hail
KANSAS,2001,February ,Winter Storm
KANSAS,2001,February ,Winter Storm
KANSAS,2001,February ,Winter Storm
KANSAS,2001,February ,Winter Storm
KANSAS,2001,February ,Winter Storm
KANSAS,2001,February ,Winter Storm
KANSAS,2001,February ,Winter Storm
KANSAS,2001,February ,Winter Storm
KANSAS,2001,February ,Winter Storm
KANSAS,2001,February ,Winter Storm
KANSAS,2001,February ,Winter Storm
KANSAS,2001,February ,Winter Storm
KANSAS,2001,February ,Winter Storm
KANSAS,2001,February ,Winter Storm
KANSAS,2001,February ,Winter Storm
KANSAS,2001,February ,Winter Storm
KANSAS,2001,February ,Winter Storm
KANSAS,2001,February ,Winter Storm
KANSAS,2001,February ,Winter Storm
KANSAS,2001,February ,Winter Storm
KANSAS,2001,February ,Winter Storm
KANSAS,2001,February ,Winter Storm
KANSAS,2001,February ,Winter Storm
TEXAS,2001,February ,Hail
WISCONSIN,2001,February ,Heavy Snow
WISCONSIN,2001,February ,Heavy Snow
WISCONSIN,2001,February ,Heavy Snow
WISCONSIN,2001,February ,Heavy Snow
TEXAS,2001,February ,Hail
TEXAS,2001,February ,Thunderstorm Wind
TEXAS,2001,February ,Hail
TEXAS,2001,February ,Thunderstorm Wind
WISCONSIN,2001,February ,Winter Storm
WISCONSIN,2001,February ,Winter Storm
WISCONSIN,2001,February ,Winter Storm
WISCONSIN,2001,February ,Winter Storm
WISCONSIN,2001,February ,Winter Storm
WISCONSIN,2001,February ,Winter Storm
WISCONSIN,2001,February ,Winter Storm
WISCONSIN,2001,February ,Winter Storm
WISCONSIN,2001,February ,Winter Storm
WISCONSIN,2001,February ,Winter Storm
WISCONSIN,2001,February ,Winter Storm
WISCONSIN,2001,February ,Winter Storm
WISCONSIN,2001,February ,Winter Storm
WISCONSIN,2001,February ,Winter Storm
WISCONSIN,2001,February ,Winter Storm
WISCONSIN,2001,February ,Winter Storm
WISCONSIN,2001,February ,Winter Storm
WISCONSIN,2001,February ,Winter Storm
TEXAS,2001,February ,Thunderstorm Wind
HAWAII,2001,February ,Flood
IOWA,2001,February ,Winter Storm
TEXAS,2001,February ,Thunderstorm Wind
IOWA,2001,February ,Winter Storm
IOWA,2001,February ,Winter Storm
IOWA,2001,February ,Winter Storm
IOWA,2001,February ,Winter Storm
IOWA,2001,February ,Winter Storm
IOWA,2001,February ,Winter Storm
IOWA,2001,February ,Winter Storm
IOWA,2001,February ,Winter Storm
ILLINOIS,2001,February ,Winter Storm
ILLINOIS,2001,February ,Winter Storm
ILLINOIS,2001,February ,Winter Storm
ILLINOIS,2001,February ,Winter Storm
IOWA,2001,February ,Winter Storm
IOWA,2001,February ,Winter Storm
IOWA,2001,February ,Winter Storm
IOWA,2001,February ,Winter Storm
IOWA,2001,February ,Winter Storm
IOWA,2001,February ,Winter Storm
IOWA,2001,February ,Winter Storm
IOWA,2001,February ,Winter Storm
IOWA,2001,February ,Winter Storm
IOWA,2001,February ,Winter Storm
IOWA,2001,February ,Winter Storm
IOWA,2001,February ,Winter Storm
IOWA,2001,February ,Winter Storm
IOWA,2001,February ,Winter Storm
IOWA,2001,February ,Winter Storm
IOWA,2001,February ,Winter Storm
IOWA,2001,February ,Winter Storm
IOWA,2001,February ,Winter Storm
IOWA,2001,February ,Winter Storm
IOWA,2001,February ,Winter Storm
IOWA,2001,February ,Winter Storm
IOWA,2001,February ,Winter Storm
IOWA,2001,February ,Winter Storm
IOWA,2001,February ,Winter Storm
IOWA,2001,February ,Winter Storm
IOWA,2001,February ,Winter Storm
IOWA,2001,February ,Winter Storm
IOWA,2001,February ,Winter Storm
IOWA,2001,February ,Winter Storm
IOWA,2001,February ,Winter Storm
IOWA,2001,February ,Winter Storm
IOWA,2001,February ,Winter Storm
IOWA,2001,February ,Winter Storm
IOWA,2001,February ,Winter Storm
IOWA,2001,February ,Winter Storm
IOWA,2001,February ,Winter Storm
IOWA,2001,February ,Winter Storm
IOWA,2001,February ,Winter Storm
IOWA,2001,February ,Winter Storm
IOWA,2001,February ,Winter Storm
IOWA,2001,February ,Winter Storm
IOWA,2001,February ,Winter Storm
IOWA,2001,February ,Winter Storm
IOWA,2001,February ,Winter Storm
TEXAS,2001,February ,Thunderstorm Wind
TEXAS,2001,February ,Thunderstorm Wind
OKLAHOMA,2001,February ,Hail
OKLAHOMA,2001,February ,Thunderstorm Wind
TEXAS,2001,February ,Thunderstorm Wind
OKLAHOMA,2001,February ,Thunderstorm Wind
OKLAHOMA,2001,February ,Thunderstorm Wind
TEXAS,2001,February ,Hail
OKLAHOMA,2001,February ,Thunderstorm Wind
OKLAHOMA,2001,February ,Thunderstorm Wind
TEXAS,2001,February ,Thunderstorm Wind
TEXAS,2001,February ,Thunderstorm Wind
TEXAS,2001,February ,Thunderstorm Wind
OKLAHOMA,2001,February ,Thunderstorm Wind
OKLAHOMA,2001,February ,Thunderstorm Wind
TEXAS,2001,February ,Thunderstorm Wind
TEXAS,2001,February ,Thunderstorm Wind
OKLAHOMA,2001,February ,Thunderstorm Wind
TEXAS,2001,February ,Thunderstorm Wind
KANSAS,2001,February ,Blizzard
KANSAS,2001,February ,Blizzard
KANSAS,2001,February ,Blizzard
OKLAHOMA,2001,February ,Thunderstorm Wind
TEXAS,2001,February ,Thunderstorm Wind
TEXAS,2001,February ,Thunderstorm Wind
TEXAS,2001,February ,Hail
TEXAS,2001,February ,Thunderstorm Wind
INDIANA,2001,February ,Flood
NEW YORK,2001,February ,Winter Weather
VERMONT,2001,February ,Winter Weather
VERMONT,2001,February ,Winter Weather
VERMONT,2001,February ,Winter Weather
VERMONT,2001,February ,Winter Weather
VERMONT,2001,February ,Winter Weather
VERMONT,2001,February ,Winter Weather
VERMONT,2001,February ,Winter Weather
VERMONT,2001,February ,Winter Weather
VERMONT,2001,February ,Winter Weather
NEW YORK,2001,February ,Winter Weather
NEW YORK,2001,February ,Winter Weather
TEXAS,2001,February ,Thunderstorm Wind
TEXAS,2001,February ,Thunderstorm Wind
OKLAHOMA,2001,February ,Thunderstorm Wind
TEXAS,2001,February ,Thunderstorm Wind
TEXAS,2001,February ,Thunderstorm Wind
TEXAS,2001,February ,Thunderstorm Wind
TEXAS,2001,February ,Thunderstorm Wind
TEXAS,2001,February ,Thunderstorm Wind
TEXAS,2001,February ,Thunderstorm Wind
OKLAHOMA,2001,February ,Thunderstorm Wind
OKLAHOMA,2001,February ,Thunderstorm Wind
TEXAS,2001,February ,Thunderstorm Wind
TEXAS,2001,February ,Thunderstorm Wind
TEXAS,2001,February ,Thunderstorm Wind
TEXAS,2001,February ,Thunderstorm Wind
OKLAHOMA,2001,February ,Thunderstorm Wind
TEXAS,2001,February ,Thunderstorm Wind
TEXAS,2001,February ,Thunderstorm Wind
TEXAS,2001,February ,Thunderstorm Wind
OKLAHOMA,2001,February ,Thunderstorm Wind
TEXAS,2001,February ,Thunderstorm Wind
MISSOURI,2001,February ,Winter Storm
KANSAS,2001,February ,Heavy Snow
KANSAS,2001,February ,Heavy Snow
MISSOURI,2001,February ,Winter Storm
MISSOURI,2001,February ,Heavy Snow
MISSOURI,2001,February ,Heavy Snow
MISSOURI,2001,February ,Heavy Snow
MISSOURI,2001,February ,Heavy Snow
TEXAS,2001,February ,Thunderstorm Wind
TEXAS,2001,February ,Thunderstorm Wind
MISSOURI,2001,February ,Heavy Snow
MISSOURI,2001,February ,Heavy Snow
KANSAS,2001,February ,Winter Storm
KANSAS,2001,February ,Winter Storm
KANSAS,2001,February ,Winter Storm
KANSAS,2001,February ,Winter Storm
KANSAS,2001,February ,Winter Storm
TEXAS,2001,February ,Thunderstorm Wind
TEXAS,2001,February ,Thunderstorm Wind
MISSOURI,2001,February ,Winter Storm
MISSOURI,2001,February ,Winter Storm
MISSOURI,2001,February ,Winter Storm
MISSOURI,2001,February ,Winter Storm
MISSOURI,2001,February ,Winter Storm
OKLAHOMA,2001,February ,Thunderstorm Wind
TEXAS,2001,February ,Thunderstorm Wind
OKLAHOMA,2001,February ,Thunderstorm Wind
OKLAHOMA,2001,February ,Thunderstorm Wind
TEXAS,2001,February ,Thunderstorm Wind
OKLAHOMA,2001,February ,Thunderstorm Wind
TEXAS,2001,February ,Thunderstorm Wind
TEXAS,2001,February ,Thunderstorm Wind
TEXAS,2001,February ,Thunderstorm Wind
CALIFORNIA,2001,February ,Heavy Snow
OKLAHOMA,2001,February ,Thunderstorm Wind
OKLAHOMA,2001,February ,Thunderstorm Wind
OKLAHOMA,2001,February ,Thunderstorm Wind
TEXAS,2001,February ,Thunderstorm Wind
OKLAHOMA,2001,February ,Thunderstorm Wind
OKLAHOMA,2001,February ,Thunderstorm Wind
MISSOURI,2001,February ,Winter Storm
MICHIGAN,2001,February ,Flood
MISSOURI,2001,February ,Flood
OKLAHOMA,2001,February ,Thunderstorm Wind
OKLAHOMA,2001,February ,Thunderstorm Wind
MISSOURI,2001,February ,Flood
MISSOURI,2001,February ,Winter Storm
MISSOURI,2001,February ,Winter Storm
MISSOURI,2001,February ,Winter Storm
MISSOURI,2001,February ,Winter Storm
MISSOURI,2001,February ,Winter Storm
TEXAS,2001,February ,Thunderstorm Wind
NEW JERSEY,2001,February ,Winter Weather
TEXAS,2001,February ,Thunderstorm Wind
OKLAHOMA,2001,February ,Hail
OKLAHOMA,2001,February ,Thunderstorm Wind
OKLAHOMA,2001,February ,Thunderstorm Wind
TEXAS,2001,February ,Thunderstorm Wind
OKLAHOMA,2001,February ,Thunderstorm Wind
TEXAS,2001,February ,Thunderstorm Wind
OKLAHOMA,2001,February ,Hail
OKLAHOMA,2001,February ,Thunderstorm Wind
OKLAHOMA,2001,February ,Thunderstorm Wind
TEXAS,2001,February ,Thunderstorm Wind
OKLAHOMA,2001,February ,Thunderstorm Wind
OKLAHOMA,2001,February ,Thunderstorm Wind
TEXAS,2001,February ,Thunderstorm Wind
TEXAS,2001,February ,Thunderstorm Wind
OKLAHOMA,2001,February ,Thunderstorm Wind
OKLAHOMA,2001,February ,Thunderstorm Wind
OKLAHOMA,2001,February ,Thunderstorm Wind
CALIFORNIA,2001,February ,Winter Storm
MISSOURI,2001,February ,Flood
MISSOURI,2001,February ,Flood
OKLAHOMA,2001,February ,Thunderstorm Wind
MISSOURI,2001,February ,Winter Storm
CALIFORNIA,2001,February ,Winter Storm
CALIFORNIA,2001,February ,Winter Storm
CALIFORNIA,2001,February ,Winter Storm
CALIFORNIA,2001,February ,Winter Storm
CALIFORNIA,2001,February ,Winter Storm
CALIFORNIA,2001,February ,Winter Storm
CALIFORNIA,2001,February ,Winter Storm
CALIFORNIA,2001,February ,Winter Storm
MISSOURI,2001,February ,Thunderstorm Wind
OKLAHOMA,2001,February ,Thunderstorm Wind
MISSOURI,2001,February ,Hail
ARKANSAS,2001,February ,Thunderstorm Wind
WISCONSIN,2001,February ,Lightning
ARKANSAS,2001,February ,Thunderstorm Wind
MISSOURI,2001,February ,Thunderstorm Wind
ARKANSAS,2001,February ,Thunderstorm Wind
KANSAS,2001,February ,Winter Storm
MISSOURI,2001,February ,Flood
MISSOURI,2001,February ,Winter Storm
MISSOURI,2001,February ,Thunderstorm Wind
MISSOURI,2001,February ,Flood
MISSOURI,2001,February ,Flood
MISSOURI,2001,February ,Winter Storm
MISSOURI,2001,February ,Winter Storm
MISSOURI,2001,February ,Winter Storm
MISSOURI,2001,February ,Winter Storm
MISSOURI,2001,February ,Winter Storm
NEBRASKA,2001,February ,Winter Storm
NEBRASKA,2001,February ,Winter Storm
NEBRASKA,2001,February ,Winter Storm
NEBRASKA,2001,February ,Winter Storm
NEBRASKA,2001,February ,Winter Storm
KANSAS,2001,February ,Winter Storm
NEBRASKA,2001,February ,Winter Storm
NEBRASKA,2001,February ,Winter Storm
NEBRASKA,2001,February ,Winter Storm
NEBRASKA,2001,February ,Winter Storm
NEBRASKA,2001,February ,Winter Storm
NEBRASKA,2001,February ,Winter Storm
NEBRASKA,2001,February ,Winter Storm
NEBRASKA,2001,February ,Winter Storm
NEBRASKA,2001,February ,Winter Storm
NEBRASKA,2001,February ,Winter Storm
NEBRASKA,2001,February ,Winter Storm
KANSAS,2001,February ,Winter Storm
KANSAS,2001,February ,Winter Storm
KANSAS,2001,February ,Winter Storm
KANSAS,2001,February ,Winter Storm
MISSOURI,2001,February ,Thunderstorm Wind
MISSOURI,2001,February ,Thunderstorm Wind
MISSOURI,2001,February ,Thunderstorm Wind
KANSAS,2001,February ,Winter Storm
ARKANSAS,2001,February ,Thunderstorm Wind
KANSAS,2001,February ,Winter Storm
KANSAS,2001,February ,Winter Storm
KANSAS,2001,February ,Winter Storm
PENNSYLVANIA,2001,February ,Winter Weather
CALIFORNIA,2001,February ,Heavy Snow
CALIFORNIA,2001,February ,Heavy Snow
ARKANSAS,2001,February ,Thunderstorm Wind
ARKANSAS,2001,February ,Thunderstorm Wind
ARKANSAS,2001,February ,Thunderstorm Wind
ARKANSAS,2001,February ,Thunderstorm Wind
ARKANSAS,2001,February ,Thunderstorm Wind
CALIFORNIA,2001,February ,Heavy Snow
CALIFORNIA,2001,February ,Heavy Snow
MISSOURI,2001,February ,Winter Storm
MISSOURI,2001,February ,Winter Storm
MISSOURI,2001,February ,Winter Storm
MISSOURI,2001,February ,Thunderstorm Wind
MISSOURI,2001,February ,Flood
MISSOURI,2001,February ,Flood
WISCONSIN,2001,February ,Flood
WISCONSIN,2001,February ,Flood
WISCONSIN,2001,February ,Flood
WISCONSIN,2001,February ,Flood
WISCONSIN,2001,February ,Flood
WISCONSIN,2001,February ,Flood
WISCONSIN,2001,February ,Flood
WISCONSIN,2001,February ,Flood
WISCONSIN,2001,February ,Flood
WISCONSIN,2001,February ,Flood
WISCONSIN,2001,February ,Flood
WISCONSIN,2001,February ,Flood
WISCONSIN,2001,February ,Flood
MISSOURI,2001,February ,Winter Storm
CALIFORNIA,2001,February ,Heavy Snow
MISSOURI,2001,February ,Winter Storm
KANSAS,2001,February ,Winter Storm
ARKANSAS,2001,February ,Thunderstorm Wind
KANSAS,2001,February ,Winter Storm
KANSAS,2001,February ,Winter Storm
ARKANSAS,2001,February ,Thunderstorm Wind
ARKANSAS,2001,February ,Thunderstorm Wind
ARKANSAS,2001,February ,Thunderstorm Wind
ARKANSAS,2001,February ,Thunderstorm Wind
CALIFORNIA,2001,February ,Heavy Snow
CALIFORNIA,2001,February ,Heavy Snow
NEW HAMPSHIRE,2001,February ,Winter Weather
MISSOURI,2001,February ,Winter Storm
MISSOURI,2001,February ,Flood
MISSOURI,2001,February ,Winter Storm
MISSOURI,2001,February ,Winter Storm
NEW HAMPSHIRE,2001,February ,Winter Weather
NEW HAMPSHIRE,2001,February ,Winter Weather
NEW HAMPSHIRE,2001,February ,Winter Weather
NEW HAMPSHIRE,2001,February ,Winter Weather
NEW HAMPSHIRE,2001,February ,Winter Weather
NEW HAMPSHIRE,2001,February ,Winter Weather
NEW HAMPSHIRE,2001,February ,Winter Weather
MISSOURI,2001,February ,Flood
MISSOURI,2001,February ,Winter Storm
MISSOURI,2001,February ,Winter Storm
HAWAII,2001,February ,Flood
MISSOURI,2001,February ,Winter Storm
MISSOURI,2001,February ,Thunderstorm Wind
NEW HAMPSHIRE,2001,February ,Winter Weather
NEW HAMPSHIRE,2001,February ,Winter Weather
NEW HAMPSHIRE,2001,February ,Winter Weather
NEW HAMPSHIRE,2001,February ,Winter Weather
MISSOURI,2001,February ,Thunderstorm Wind
ARKANSAS,2001,February ,Thunderstorm Wind
ARKANSAS,2001,February ,Thunderstorm Wind
KANSAS,2001,February ,Winter Storm
KANSAS,2001,February ,Winter Storm
MISSOURI,2001,February ,Thunderstorm Wind
MISSOURI,2001,February ,Thunderstorm Wind
MISSOURI,2001,February ,Thunderstorm Wind
CALIFORNIA,2001,February ,Heavy Snow
MISSOURI,2001,February ,Thunderstorm Wind
MISSOURI,2001,February ,Thunderstorm Wind
ARKANSAS,2001,February ,Thunderstorm Wind
MISSOURI,2001,February ,Thunderstorm Wind
MISSOURI,2001,February ,Thunderstorm Wind
MISSOURI,2001,February ,Thunderstorm Wind
CALIFORNIA,2001,February ,Heavy Snow
