STATE,YEAR,MONTH_NAME,EVENT_TYPE
PENNSYLVANIA,1999,January  ,Drought
COLORADO,1999,January  ,Heavy Snow
MARYLAND,1999,January  ,Drought
NEW JERSEY,1999,January  ,Drought
NEW JERSEY,1999,January  ,Drought
PENNSYLVANIA,1999,January  ,Drought
NEW JERSEY,1999,January  ,Drought
NEW JERSEY,1999,January  ,Drought
NEW JERSEY,1999,January  ,Drought
NEW JERSEY,1999,January  ,Drought
NEW JERSEY,1999,January  ,Drought
DELAWARE,1999,January  ,Drought
NEW JERSEY,1999,January  ,Drought
HAWAII,1999,January  ,High Surf
HAWAII,1999,January  ,High Surf
NEW JERSEY,1999,January  ,Drought
MARYLAND,1999,January  ,Drought
MARYLAND,1999,January  ,Drought
MARYLAND,1999,January  ,Drought
PENNSYLVANIA,1999,January  ,Drought
PENNSYLVANIA,1999,January  ,Drought
PENNSYLVANIA,1999,January  ,Drought
NEW JERSEY,1999,January  ,Drought
PENNSYLVANIA,1999,January  ,Drought
PENNSYLVANIA,1999,January  ,Drought
HAWAII,1999,January  ,High Surf
HAWAII,1999,January  ,High Surf
HAWAII,1999,January  ,High Surf
HAWAII,1999,January  ,High Surf
NEW JERSEY,1999,January  ,Drought
NEW JERSEY,1999,January  ,Drought
NEW JERSEY,1999,January  ,Drought
NEW JERSEY,1999,January  ,Drought
NEW JERSEY,1999,January  ,Drought
NEW JERSEY,1999,January  ,Drought
PENNSYLVANIA,1999,January  ,Drought
PENNSYLVANIA,1999,January  ,Drought
PENNSYLVANIA,1999,January  ,Drought
MARYLAND,1999,January  ,Drought
NEW JERSEY,1999,January  ,Drought
NEW JERSEY,1999,January  ,Drought
NEW JERSEY,1999,January  ,Drought
TEXAS,1999,January  ,Drought
TEXAS,1999,January  ,Drought
TEXAS,1999,January  ,Drought
TEXAS,1999,January  ,Drought
TEXAS,1999,January  ,Drought
TEXAS,1999,January  ,Drought
TEXAS,1999,January  ,Drought
TEXAS,1999,January  ,Drought
TEXAS,1999,January  ,Drought
TEXAS,1999,January  ,Drought
TEXAS,1999,January  ,Drought
TEXAS,1999,January  ,Drought
NEW MEXICO,1999,January  ,Drought
NEW MEXICO,1999,January  ,Drought
TEXAS,1999,January  ,Drought
TEXAS,1999,January  ,Drought
TEXAS,1999,January  ,Drought
TEXAS,1999,January  ,Drought
TEXAS,1999,January  ,Drought
TEXAS,1999,January  ,Drought
TEXAS,1999,January  ,Drought
TEXAS,1999,January  ,Drought
TEXAS,1999,January  ,Drought
NEW MEXICO,1999,January  ,Drought
TEXAS,1999,January  ,Drought
TEXAS,1999,January  ,Drought
TEXAS,1999,January  ,Drought
MONTANA,1999,January  ,Winter Storm
OKLAHOMA,1999,January  ,Ice Storm
OKLAHOMA,1999,January  ,Ice Storm
OKLAHOMA,1999,January  ,Ice Storm
MONTANA,1999,January  ,Winter Storm
OKLAHOMA,1999,January  ,Ice Storm
OKLAHOMA,1999,January  ,Ice Storm
OKLAHOMA,1999,January  ,Ice Storm
OKLAHOMA,1999,January  ,Ice Storm
NORTH DAKOTA,1999,January  ,Winter Storm
NORTH DAKOTA,1999,January  ,Winter Storm
NORTH DAKOTA,1999,January  ,Winter Storm
NORTH DAKOTA,1999,January  ,Winter Storm
NORTH DAKOTA,1999,January  ,Winter Storm
NORTH DAKOTA,1999,January  ,Winter Storm
NORTH DAKOTA,1999,January  ,Winter Storm
NORTH DAKOTA,1999,January  ,Winter Storm
NORTH DAKOTA,1999,January  ,Winter Storm
NORTH DAKOTA,1999,January  ,Winter Storm
NORTH DAKOTA,1999,January  ,Winter Storm
NORTH DAKOTA,1999,January  ,Winter Storm
NORTH DAKOTA,1999,January  ,Winter Storm
NORTH DAKOTA,1999,January  ,Winter Storm
NORTH DAKOTA,1999,January  ,Winter Storm
NORTH DAKOTA,1999,January  ,Winter Storm
NORTH DAKOTA,1999,January  ,Winter Storm
NORTH DAKOTA,1999,January  ,Winter Storm
NORTH DAKOTA,1999,January  ,Winter Storm
NORTH DAKOTA,1999,January  ,Winter Storm
NORTH DAKOTA,1999,January  ,Winter Storm
NORTH DAKOTA,1999,January  ,Winter Storm
NORTH DAKOTA,1999,January  ,Winter Storm
NORTH DAKOTA,1999,January  ,Winter Storm
NORTH DAKOTA,1999,January  ,Winter Storm
NORTH DAKOTA,1999,January  ,Winter Storm
NORTH DAKOTA,1999,January  ,Winter Storm
NORTH DAKOTA,1999,January  ,Winter Storm
NORTH DAKOTA,1999,January  ,Winter Storm
NORTH DAKOTA,1999,January  ,Winter Storm
NORTH DAKOTA,1999,January  ,Winter Storm
NORTH DAKOTA,1999,January  ,Winter Storm
NORTH DAKOTA,1999,January  ,Winter Storm
NORTH DAKOTA,1999,January  ,Winter Storm
NORTH DAKOTA,1999,January  ,Winter Storm
NEW YORK,1999,January  ,Heavy Snow
NEBRASKA,1999,January  ,Winter Weather
MISSOURI,1999,January  ,Winter Storm
MISSOURI,1999,January  ,Winter Storm
MISSOURI,1999,January  ,Winter Storm
MISSOURI,1999,January  ,Winter Storm
NEW YORK,1999,January  ,Heavy Snow
MISSOURI,1999,January  ,Winter Storm
MISSOURI,1999,January  ,Winter Storm
MISSOURI,1999,January  ,Winter Storm
MISSOURI,1999,January  ,Winter Storm
MISSOURI,1999,January  ,Winter Storm
MISSOURI,1999,January  ,Winter Storm
MISSOURI,1999,January  ,Winter Storm
MISSOURI,1999,January  ,Winter Storm
MISSOURI,1999,January  ,Winter Storm
MISSOURI,1999,January  ,Winter Storm
MISSOURI,1999,January  ,Winter Storm
MISSOURI,1999,January  ,Winter Storm
MISSOURI,1999,January  ,Winter Storm
MISSOURI,1999,January  ,Winter Storm
MISSOURI,1999,January  ,Winter Storm
MISSOURI,1999,January  ,Winter Storm
MISSOURI,1999,January  ,Winter Storm
MISSOURI,1999,January  ,Winter Storm
MISSOURI,1999,January  ,Winter Storm
MISSOURI,1999,January  ,Winter Storm
MISSOURI,1999,January  ,Winter Storm
MISSOURI,1999,January  ,Winter Storm
MISSOURI,1999,January  ,Winter Storm
MISSOURI,1999,January  ,Winter Storm
MISSOURI,1999,January  ,Winter Storm
MISSOURI,1999,January  ,Winter Storm
MISSOURI,1999,January  ,Winter Storm
MISSOURI,1999,January  ,Winter Storm
MISSOURI,1999,January  ,Winter Storm
IOWA,1999,January  ,Winter Storm
IOWA,1999,January  ,Winter Storm
IOWA,1999,January  ,Winter Storm
IOWA,1999,January  ,Winter Storm
ILLINOIS,1999,January  ,Winter Storm
ILLINOIS,1999,January  ,Winter Storm
IOWA,1999,January  ,Winter Storm
IOWA,1999,January  ,Winter Storm
IOWA,1999,January  ,Winter Storm
IOWA,1999,January  ,Winter Storm
ILLINOIS,1999,January  ,Winter Storm
ILLINOIS,1999,January  ,Winter Storm
ILLINOIS,1999,January  ,Winter Storm
IOWA,1999,January  ,Winter Storm
IOWA,1999,January  ,Winter Storm
IOWA,1999,January  ,Winter Storm
ILLINOIS,1999,January  ,Winter Storm
IOWA,1999,January  ,Winter Storm
IOWA,1999,January  ,Winter Storm
ILLINOIS,1999,January  ,Winter Storm
IOWA,1999,January  ,Winter Storm
IOWA,1999,January  ,Winter Storm
ILLINOIS,1999,January  ,Winter Storm
ILLINOIS,1999,January  ,Winter Storm
ILLINOIS,1999,January  ,Winter Storm
IOWA,1999,January  ,Winter Storm
IOWA,1999,January  ,Winter Storm
ILLINOIS,1999,January  ,Winter Storm
ILLINOIS,1999,January  ,Winter Storm
IOWA,1999,January  ,Winter Storm
IOWA,1999,January  ,Winter Storm
ILLINOIS,1999,January  ,Winter Storm
IOWA,1999,January  ,Winter Storm
IOWA,1999,January  ,Winter Storm
SOUTH DAKOTA,1999,January  ,Winter Storm
SOUTH DAKOTA,1999,January  ,Winter Storm
SOUTH DAKOTA,1999,January  ,Winter Storm
SOUTH DAKOTA,1999,January  ,Winter Storm
SOUTH DAKOTA,1999,January  ,Winter Storm
SOUTH DAKOTA,1999,January  ,Winter Storm
SOUTH DAKOTA,1999,January  ,Winter Storm
SOUTH DAKOTA,1999,January  ,Winter Storm
SOUTH DAKOTA,1999,January  ,Winter Storm
SOUTH DAKOTA,1999,January  ,Winter Storm
SOUTH DAKOTA,1999,January  ,Winter Storm
SOUTH DAKOTA,1999,January  ,Winter Storm
SOUTH DAKOTA,1999,January  ,Winter Storm
SOUTH DAKOTA,1999,January  ,Winter Storm
SOUTH DAKOTA,1999,January  ,Winter Storm
SOUTH DAKOTA,1999,January  ,Winter Storm
SOUTH DAKOTA,1999,January  ,Winter Storm
SOUTH DAKOTA,1999,January  ,Winter Storm
SOUTH DAKOTA,1999,January  ,Winter Storm
SOUTH DAKOTA,1999,January  ,Winter Storm
KANSAS,1999,January  ,Winter Storm
KANSAS,1999,January  ,Winter Storm
KANSAS,1999,January  ,Winter Storm
KANSAS,1999,January  ,Winter Storm
SOUTH DAKOTA,1999,January  ,Winter Storm
KANSAS,1999,January  ,Winter Storm
KANSAS,1999,January  ,Winter Storm
KANSAS,1999,January  ,Winter Storm
NEW YORK,1999,January  ,Heavy Snow
NEW YORK,1999,January  ,Heavy Snow
NEBRASKA,1999,January  ,Winter Storm
MINNESOTA,1999,January  ,Winter Storm
MINNESOTA,1999,January  ,Winter Storm
MINNESOTA,1999,January  ,Winter Storm
MINNESOTA,1999,January  ,Winter Storm
MINNESOTA,1999,January  ,Winter Storm
MINNESOTA,1999,January  ,Winter Storm
MINNESOTA,1999,January  ,Winter Storm
MINNESOTA,1999,January  ,Winter Storm
NEBRASKA,1999,January  ,Winter Storm
NEBRASKA,1999,January  ,Winter Storm
NEBRASKA,1999,January  ,Winter Storm
NEBRASKA,1999,January  ,Winter Storm
NEBRASKA,1999,January  ,Winter Storm
NEBRASKA,1999,January  ,Winter Storm
KANSAS,1999,January  ,Winter Storm
KANSAS,1999,January  ,Winter Storm
KANSAS,1999,January  ,Winter Storm
KANSAS,1999,January  ,Winter Storm
NEBRASKA,1999,January  ,Winter Storm
NEBRASKA,1999,January  ,Winter Storm
NEBRASKA,1999,January  ,Winter Storm
NEBRASKA,1999,January  ,Winter Storm
NEBRASKA,1999,January  ,Winter Storm
NEBRASKA,1999,January  ,Winter Storm
KANSAS,1999,January  ,Winter Storm
KANSAS,1999,January  ,Winter Storm
NEBRASKA,1999,January  ,Winter Storm
NEBRASKA,1999,January  ,Winter Storm
NEBRASKA,1999,January  ,Winter Storm
NEBRASKA,1999,January  ,Winter Storm
NEBRASKA,1999,January  ,Winter Storm
NEBRASKA,1999,January  ,Winter Storm
NEBRASKA,1999,January  ,Winter Storm
NEBRASKA,1999,January  ,Winter Storm
NEBRASKA,1999,January  ,Winter Storm
NEBRASKA,1999,January  ,Winter Storm
NEBRASKA,1999,January  ,Winter Storm
NEW YORK,1999,January  ,Heavy Snow
CALIFORNIA,1999,January  ,High Wind
NEW YORK,1999,January  ,Heavy Snow
NEW YORK,1999,January  ,Heavy Snow
KANSAS,1999,January  ,Winter Storm
IOWA,1999,January  ,Winter Storm
IOWA,1999,January  ,Winter Storm
IOWA,1999,January  ,Winter Storm
NEBRASKA,1999,January  ,Winter Storm
IOWA,1999,January  ,Winter Storm
IOWA,1999,January  ,Winter Storm
IOWA,1999,January  ,Winter Storm
IOWA,1999,January  ,Winter Storm
NEBRASKA,1999,January  ,Winter Storm
NORTH DAKOTA,1999,January  ,Heavy Snow
NORTH DAKOTA,1999,January  ,Heavy Snow
NORTH DAKOTA,1999,January  ,Heavy Snow
IOWA,1999,January  ,Winter Storm
IOWA,1999,January  ,Winter Storm
IOWA,1999,January  ,Winter Storm
IOWA,1999,January  ,Winter Storm
KANSAS,1999,January  ,Winter Storm
KANSAS,1999,January  ,Winter Storm
KANSAS,1999,January  ,Winter Storm
KANSAS,1999,January  ,Winter Storm
KANSAS,1999,January  ,Winter Storm
KANSAS,1999,January  ,Winter Storm
MINNESOTA,1999,January  ,Heavy Snow
MISSOURI,1999,January  ,Ice Storm
MISSOURI,1999,January  ,Ice Storm
MISSOURI,1999,January  ,Ice Storm
MISSOURI,1999,January  ,Ice Storm
MISSOURI,1999,January  ,Ice Storm
MISSOURI,1999,January  ,Ice Storm
MISSOURI,1999,January  ,Ice Storm
MISSOURI,1999,January  ,Ice Storm
MISSOURI,1999,January  ,Ice Storm
MISSOURI,1999,January  ,Ice Storm
MISSOURI,1999,January  ,Ice Storm
MINNESOTA,1999,January  ,Heavy Snow
MINNESOTA,1999,January  ,Heavy Snow
MINNESOTA,1999,January  ,Heavy Snow
MINNESOTA,1999,January  ,Heavy Snow
MINNESOTA,1999,January  ,Heavy Snow
MINNESOTA,1999,January  ,Heavy Snow
MINNESOTA,1999,January  ,Heavy Snow
MINNESOTA,1999,January  ,Heavy Snow
MINNESOTA,1999,January  ,Heavy Snow
MINNESOTA,1999,January  ,Heavy Snow
MINNESOTA,1999,January  ,Heavy Snow
MINNESOTA,1999,January  ,Heavy Snow
MINNESOTA,1999,January  ,Heavy Snow
MINNESOTA,1999,January  ,Heavy Snow
MINNESOTA,1999,January  ,Heavy Snow
MINNESOTA,1999,January  ,Heavy Snow
MINNESOTA,1999,January  ,Heavy Snow
MINNESOTA,1999,January  ,Heavy Snow
MINNESOTA,1999,January  ,Heavy Snow
MINNESOTA,1999,January  ,Heavy Snow
MINNESOTA,1999,January  ,Heavy Snow
MINNESOTA,1999,January  ,Heavy Snow
MINNESOTA,1999,January  ,Heavy Snow
MINNESOTA,1999,January  ,Heavy Snow
MINNESOTA,1999,January  ,Heavy Snow
MINNESOTA,1999,January  ,Heavy Snow
MINNESOTA,1999,January  ,Heavy Snow
MINNESOTA,1999,January  ,Heavy Snow
ARKANSAS,1999,January  ,Ice Storm
ILLINOIS,1999,January  ,Heavy Snow
ILLINOIS,1999,January  ,Heavy Snow
ILLINOIS,1999,January  ,Heavy Snow
ILLINOIS,1999,January  ,Heavy Snow
ILLINOIS,1999,January  ,Heavy Snow
ILLINOIS,1999,January  ,Heavy Snow
ILLINOIS,1999,January  ,Heavy Snow
ILLINOIS,1999,January  ,Heavy Snow
ILLINOIS,1999,January  ,Winter Storm
ILLINOIS,1999,January  ,Heavy Snow
ILLINOIS,1999,January  ,Heavy Snow
ILLINOIS,1999,January  ,Heavy Snow
ARKANSAS,1999,January  ,Ice Storm
ARKANSAS,1999,January  ,Ice Storm
ARKANSAS,1999,January  ,Ice Storm
ARKANSAS,1999,January  ,Ice Storm
NEBRASKA,1999,January  ,Heavy Snow
ARKANSAS,1999,January  ,Ice Storm
ARKANSAS,1999,January  ,Ice Storm
ARKANSAS,1999,January  ,Ice Storm
ILLINOIS,1999,January  ,Heavy Snow
ILLINOIS,1999,January  ,Heavy Snow
ILLINOIS,1999,January  ,Heavy Snow
ILLINOIS,1999,January  ,Heavy Snow
ILLINOIS,1999,January  ,Heavy Snow
ILLINOIS,1999,January  ,Heavy Snow
ILLINOIS,1999,January  ,Heavy Snow
ILLINOIS,1999,January  ,Heavy Snow
ILLINOIS,1999,January  ,Winter Storm
ILLINOIS,1999,January  ,Heavy Snow
ILLINOIS,1999,January  ,Heavy Snow
ILLINOIS,1999,January  ,Winter Storm
ILLINOIS,1999,January  ,Heavy Snow
ILLINOIS,1999,January  ,Heavy Snow
ARKANSAS,1999,January  ,Ice Storm
ILLINOIS,1999,January  ,Heavy Snow
ILLINOIS,1999,January  ,Winter Storm
ILLINOIS,1999,January  ,Heavy Snow
ILLINOIS,1999,January  ,Winter Storm
ILLINOIS,1999,January  ,Heavy Snow
ILLINOIS,1999,January  ,Heavy Snow
ILLINOIS,1999,January  ,Heavy Snow
ILLINOIS,1999,January  ,Heavy Snow
ILLINOIS,1999,January  ,Heavy Snow
ARKANSAS,1999,January  ,Ice Storm
TEXAS,1999,January  ,Tornado
MAINE,1999,January  ,Cold/Wind Chill
MAINE,1999,January  ,Cold/Wind Chill
MAINE,1999,January  ,Cold/Wind Chill
MAINE,1999,January  ,Cold/Wind Chill
MAINE,1999,January  ,Cold/Wind Chill
MAINE,1999,January  ,Cold/Wind Chill
MAINE,1999,January  ,Cold/Wind Chill
MAINE,1999,January  ,Cold/Wind Chill
MAINE,1999,January  ,Cold/Wind Chill
MAINE,1999,January  ,Cold/Wind Chill
MAINE,1999,January  ,Cold/Wind Chill
MAINE,1999,January  ,Cold/Wind Chill
MAINE,1999,January  ,Cold/Wind Chill
MAINE,1999,January  ,Cold/Wind Chill
MAINE,1999,January  ,Cold/Wind Chill
MAINE,1999,January  ,Cold/Wind Chill
MAINE,1999,January  ,Cold/Wind Chill
MAINE,1999,January  ,Cold/Wind Chill
MAINE,1999,January  ,Cold/Wind Chill
MAINE,1999,January  ,Cold/Wind Chill
MAINE,1999,January  ,Cold/Wind Chill
MAINE,1999,January  ,Cold/Wind Chill
MAINE,1999,January  ,Cold/Wind Chill
MAINE,1999,January  ,Cold/Wind Chill
MAINE,1999,January  ,Cold/Wind Chill
MAINE,1999,January  ,Cold/Wind Chill
MAINE,1999,January  ,Cold/Wind Chill
MAINE,1999,January  ,Cold/Wind Chill
MAINE,1999,January  ,Cold/Wind Chill
MAINE,1999,January  ,Cold/Wind Chill
ARKANSAS,1999,January  ,Ice Storm
TEXAS,1999,January  ,Thunderstorm Wind
TEXAS,1999,January  ,Tornado
TEXAS,1999,January  ,Tornado
TEXAS,1999,January  ,Tornado
ARKANSAS,1999,January  ,Ice Storm
ARKANSAS,1999,January  ,Ice Storm
ARKANSAS,1999,January  ,Ice Storm
TEXAS,1999,January  ,Hail
TEXAS,1999,January  ,Tornado
ARKANSAS,1999,January  ,Ice Storm
IOWA,1999,January  ,Winter Storm
IOWA,1999,January  ,Winter Storm
IOWA,1999,January  ,Winter Storm
IOWA,1999,January  ,Winter Storm
IOWA,1999,January  ,Winter Storm
IOWA,1999,January  ,Winter Storm
IOWA,1999,January  ,Winter Storm
IOWA,1999,January  ,Winter Storm
IOWA,1999,January  ,Winter Storm
IOWA,1999,January  ,Winter Storm
IOWA,1999,January  ,Winter Storm
IOWA,1999,January  ,Winter Storm
IOWA,1999,January  ,Winter Storm
IOWA,1999,January  ,Winter Storm
IOWA,1999,January  ,Winter Storm
IOWA,1999,January  ,Winter Storm
IOWA,1999,January  ,Winter Storm
IOWA,1999,January  ,Winter Storm
ARKANSAS,1999,January  ,Ice Storm
IOWA,1999,January  ,Winter Storm
IOWA,1999,January  ,Winter Storm
IOWA,1999,January  ,Winter Storm
IOWA,1999,January  ,Winter Storm
IOWA,1999,January  ,Winter Storm
IOWA,1999,January  ,Winter Storm
IOWA,1999,January  ,Winter Storm
IOWA,1999,January  ,Winter Storm
IOWA,1999,January  ,Winter Storm
IOWA,1999,January  ,Winter Storm
IOWA,1999,January  ,Winter Storm
IOWA,1999,January  ,Winter Storm
IOWA,1999,January  ,Winter Storm
IOWA,1999,January  ,Winter Storm
IOWA,1999,January  ,Winter Storm
IOWA,1999,January  ,Winter Storm
IOWA,1999,January  ,Winter Storm
IOWA,1999,January  ,Winter Storm
IOWA,1999,January  ,Winter Storm
IOWA,1999,January  ,Winter Storm
IOWA,1999,January  ,Winter Storm
IOWA,1999,January  ,Winter Storm
IOWA,1999,January  ,Winter Storm
IOWA,1999,January  ,Winter Storm
IOWA,1999,January  ,Winter Storm
IOWA,1999,January  ,Winter Storm
NEW HAMPSHIRE,1999,January  ,Cold/Wind Chill
NEW HAMPSHIRE,1999,January  ,Cold/Wind Chill
NEW HAMPSHIRE,1999,January  ,Cold/Wind Chill
NEW HAMPSHIRE,1999,January  ,Cold/Wind Chill
NEW HAMPSHIRE,1999,January  ,Cold/Wind Chill
NEW HAMPSHIRE,1999,January  ,Cold/Wind Chill
NEW HAMPSHIRE,1999,January  ,Cold/Wind Chill
NEW HAMPSHIRE,1999,January  ,Cold/Wind Chill
ARKANSAS,1999,January  ,Ice Storm
NEW HAMPSHIRE,1999,January  ,Cold/Wind Chill
NEW HAMPSHIRE,1999,January  ,Cold/Wind Chill
ARKANSAS,1999,January  ,Ice Storm
NEW HAMPSHIRE,1999,January  ,Cold/Wind Chill
NEW HAMPSHIRE,1999,January  ,Cold/Wind Chill
ARKANSAS,1999,January  ,Ice Storm
TEXAS,1999,January  ,Funnel Cloud
TEXAS,1999,January  ,Thunderstorm Wind
TEXAS,1999,January  ,Hail
ARKANSAS,1999,January  ,Ice Storm
MISSOURI,1999,January  ,Winter Storm
MISSOURI,1999,January  ,Winter Storm
MISSOURI,1999,January  ,Winter Storm
MISSOURI,1999,January  ,Winter Storm
MISSOURI,1999,January  ,Winter Storm
MISSOURI,1999,January  ,Winter Storm
MISSOURI,1999,January  ,Winter Storm
MONTANA,1999,January  ,Blizzard
ARKANSAS,1999,January  ,Ice Storm
MINNESOTA,1999,January  ,Winter Storm
MINNESOTA,1999,January  ,Winter Storm
ARKANSAS,1999,January  ,Ice Storm
SOUTH DAKOTA,1999,January  ,Winter Storm
SOUTH DAKOTA,1999,January  ,Winter Storm
SOUTH DAKOTA,1999,January  ,Winter Storm
SOUTH DAKOTA,1999,January  ,Winter Storm
LOUISIANA,1999,January  ,Funnel Cloud
ILLINOIS,1999,January  ,Ice Storm
ILLINOIS,1999,January  ,Ice Storm
ILLINOIS,1999,January  ,Ice Storm
ILLINOIS,1999,January  ,Ice Storm
ILLINOIS,1999,January  ,Ice Storm
ILLINOIS,1999,January  ,Ice Storm
ILLINOIS,1999,January  ,Ice Storm
ILLINOIS,1999,January  ,Ice Storm
ILLINOIS,1999,January  ,Ice Storm
ILLINOIS,1999,January  ,Ice Storm
ILLINOIS,1999,January  ,Ice Storm
ILLINOIS,1999,January  ,Ice Storm
ILLINOIS,1999,January  ,Ice Storm
ILLINOIS,1999,January  ,Ice Storm
ILLINOIS,1999,January  ,Ice Storm
ILLINOIS,1999,January  ,Ice Storm
ILLINOIS,1999,January  ,Ice Storm
ILLINOIS,1999,January  ,Ice Storm
ILLINOIS,1999,January  ,Ice Storm
TEXAS,1999,January  ,Hail
MISSOURI,1999,January  ,Winter Storm
MISSOURI,1999,January  ,Winter Storm
ILLINOIS,1999,January  ,Winter Storm
MISSOURI,1999,January  ,Winter Storm
MISSOURI,1999,January  ,Winter Storm
ILLINOIS,1999,January  ,Winter Storm
ILLINOIS,1999,January  ,Winter Storm
ILLINOIS,1999,January  ,Winter Storm
ILLINOIS,1999,January  ,Winter Storm
ILLINOIS,1999,January  ,Winter Storm
ILLINOIS,1999,January  ,Winter Storm
ILLINOIS,1999,January  ,Winter Storm
ILLINOIS,1999,January  ,Winter Storm
MISSOURI,1999,January  ,Winter Storm
MISSOURI,1999,January  ,Winter Storm
MISSOURI,1999,January  ,Winter Storm
ILLINOIS,1999,January  ,Winter Storm
ILLINOIS,1999,January  ,Winter Storm
MISSOURI,1999,January  ,Winter Storm
MISSOURI,1999,January  ,Winter Storm
MISSOURI,1999,January  ,Winter Storm
MISSOURI,1999,January  ,Winter Storm
MISSOURI,1999,January  ,Winter Storm
MISSOURI,1999,January  ,Winter Storm
ILLINOIS,1999,January  ,Winter Storm
ILLINOIS,1999,January  ,Winter Storm
MISSOURI,1999,January  ,Winter Storm
ILLINOIS,1999,January  ,Winter Storm
MISSOURI,1999,January  ,Winter Storm
TEXAS,1999,January  ,Hail
INDIANA,1999,January  ,Ice Storm
INDIANA,1999,January  ,Heavy Snow
ILLINOIS,1999,January  ,Heavy Snow
ILLINOIS,1999,January  ,Heavy Snow
ILLINOIS,1999,January  ,Heavy Snow
ILLINOIS,1999,January  ,Heavy Snow
ILLINOIS,1999,January  ,Heavy Snow
ILLINOIS,1999,January  ,Heavy Snow
ILLINOIS,1999,January  ,Heavy Snow
ILLINOIS,1999,January  ,Heavy Snow
ILLINOIS,1999,January  ,Heavy Snow
ILLINOIS,1999,January  ,Heavy Snow
INDIANA,1999,January  ,Heavy Snow
INDIANA,1999,January  ,Heavy Snow
ILLINOIS,1999,January  ,Heavy Snow
ILLINOIS,1999,January  ,Heavy Snow
INDIANA,1999,January  ,Heavy Snow
ILLINOIS,1999,January  ,Heavy Snow
ILLINOIS,1999,January  ,Heavy Snow
ILLINOIS,1999,January  ,Heavy Snow
ILLINOIS,1999,January  ,Heavy Snow
ILLINOIS,1999,January  ,Heavy Snow
ILLINOIS,1999,January  ,Heavy Snow
INDIANA,1999,January  ,Ice Storm
INDIANA,1999,January  ,Ice Storm
INDIANA,1999,January  ,Ice Storm
INDIANA,1999,January  ,Ice Storm
INDIANA,1999,January  ,Ice Storm
TEXAS,1999,January  ,Tornado
TEXAS,1999,January  ,Tornado
TEXAS,1999,January  ,Hail
TEXAS,1999,January  ,Thunderstorm Wind
TEXAS,1999,January  ,Thunderstorm Wind
KENTUCKY,1999,January  ,Ice Storm
INDIANA,1999,January  ,Winter Storm
INDIANA,1999,January  ,Winter Storm
INDIANA,1999,January  ,Winter Storm
KENTUCKY,1999,January  ,Ice Storm
ILLINOIS,1999,January  ,Heavy Snow
MISSOURI,1999,January  ,Heavy Snow
MISSOURI,1999,January  ,Heavy Snow
INDIANA,1999,January  ,Winter Storm
INDIANA,1999,January  ,Winter Storm
INDIANA,1999,January  ,Winter Storm
KENTUCKY,1999,January  ,Ice Storm
